Crash ID,State,Month,Year,Decade,Dayweek,Time,Time of Day,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Holiday Seasons,Age Group,Day of week,Time of day
20233101,Qld,8,2023,,Tuesday,1600,Noon,Multiple,No,No,Yes,80,Driver,Male,69,No,No,No,65_to_74,Weekday,Day
20231178,NSW,8,2023,,Monday,2020,Night,Single,No,No,No,80,Driver,Male,20,No,No,No,17_to_25,Weekday,Night
20235109,WA,8,2023,,Tuesday,1938,Night,Single,No,No,No,70,Driver,Male,18,No,No,No,17_to_25,Weekday,Night
20233046,Qld,8,2023,,Thursday,200,Late Night,Single,No,No,Yes,100,Driver,Male,27,No,No,No,26_to_39,Weekday,Night
20233168,Qld,8,2023,,Tuesday,2000,Night,Multiple,No,No,Yes,110,Driver,Male,35,No,No,No,26_to_39,Weekday,Night
20235030,WA,8,2023,,Thursday,355,Late Night,Single,No,Yes,No,110,Driver,Male,36,No,No,No,26_to_39,Weekday,Night
20231191,NSW,8,2023,,Wednesday,1445,Noon,Multiple,No,No,No,100,Driver,Male,77,No,No,No,75_or_older,Weekday,Day
20233204,Qld,8,2023,,Friday,1100,Morning,Multiple,No,No,No,60,Passenger,Female,78,No,No,No,75_or_older,Weekday,Day
20235040,WA,8,2023,,Thursday,926,Morning,Single,No,No,No,90,Driver,Male,77,No,No,No,75_or_older,Weekday,Day
20231131,NSW,8,2023,,Thursday,419,Late Night,Single,No,No,Yes,100,Driver,Male,37,No,No,No,26_to_39,Weekday,Night
20233123,Qld,8,2023,,Wednesday,1000,Morning,Multiple,No,Yes,No,70,Driver,Female,80,No,No,No,75_or_older,Weekday,Day
20232105,Vic,8,2023,,Friday,1717,Evening,Multiple,No,No,No,110,Passenger,Male,75,No,No,No,75_or_older,Weekday,Day
20233168,Qld,8,2023,,Tuesday,2000,Night,Multiple,No,No,Yes,110,Driver,Male,41,No,No,No,40_to_64,Weekday,Night
20231006,NSW,8,2023,,Monday,1400,Noon,Single,No,No,No,50,Driver,Male,86,No,No,No,75_or_older,Weekday,Day
20231012,NSW,8,2023,,Thursday,2030,Night,Single,No,No,No,100,Driver,Male,40,No,No,No,40_to_64,Weekday,Night
20233182,Qld,8,2023,,Monday,1200,Noon,Single,No,No,No,50,Driver,Female,78,No,No,No,75_or_older,Weekday,Day
20233176,Qld,8,2023,,Monday,1200,Noon,Single,No,No,No,50,Driver,Male,86,No,No,No,75_or_older,Weekday,Day
20235045,WA,8,2023,,Thursday,1539,Noon,Single,No,Yes,No,70,Motorcycle rider,Female,49,No,No,No,40_to_64,Weekday,Day
20235104,WA,8,2023,,Thursday,1023,Morning,Single,No,No,No,110,Driver,Male,56,No,No,No,40_to_64,Weekday,Day
20233131,Qld,8,2023,,Wednesday,600,Morning,Single,No,No,No,100,Driver,Female,42,No,No,No,40_to_64,Weekday,Day
20235066,WA,8,2023,,Thursday,2122,Night,Single,No,No,No,100,Driver,Male,45,No,No,No,40_to_64,Weekday,Night
20235019,WA,8,2023,,Wednesday,1310,Noon,Single,No,No,No,110,Driver,Male,39,No,No,No,26_to_39,Weekday,Day
20233124,Qld,8,2023,,Friday,500,Late Night,Multiple,No,No,Yes,50,Motorcycle rider,Male,48,No,No,No,40_to_64,Weekday,Night
20232122,Vic,8,2023,,Friday,2120,Night,Single,No,No,No,60,Pedestrian,Male,16,No,No,No,0_to_16,Weekend,Night
20233154,Qld,8,2023,,Thursday,2000,Night,Multiple,No,No,Yes,60,Driver,Male,74,No,No,No,65_to_74,Weekday,Night
20233048,Qld,8,2023,,Friday,300,Late Night,Single,No,No,No,100,Driver,Male,71,No,No,No,65_to_74,Weekday,Night
20231248,NSW,8,2023,,Saturday,804,Morning,Single,No,Yes,No,40,Pedestrian,Female,66,No,No,No,65_to_74,Weekend,Day
20231218,NSW,8,2023,,Friday,1814,Evening,Single,No,No,No,60,Pedestrian,Male,71,No,No,No,65_to_74,Weekend,Night
20234037,SA,8,2023,,Thursday,430,Late Night,Single,No,No,No,60,Driver,Male,69,No,No,No,65_to_74,Weekday,Night
20231004,NSW,8,2023,,Wednesday,625,Morning,Single,No,No,Yes,60,Pedestrian,Female,55,No,No,No,40_to_64,Weekday,Day
20234047,SA,8,2023,,Wednesday,100,Late Night,Single,No,No,No,50,Pedestrian,Male,32,No,No,No,26_to_39,Weekday,Night
20232060,Vic,8,2023,,Thursday,2130,Night,Single,No,No,No,100,Driver,Male,78,No,No,No,75_or_older,Weekday,Night
20233057,Qld,8,2023,,Tuesday,2000,Night,Single,No,No,No,20,Pedestrian,Male,28,No,No,No,26_to_39,Weekday,Night
20233081,Qld,8,2023,,Wednesday,1600,Noon,Single,No,No,No,50,Pedestrian,Female,86,No,No,No,75_or_older,Weekday,Day
20233153,Qld,8,2023,,Monday,700,Morning,Single,No,No,No,80,Pedestrian,Male,85,No,No,No,75_or_older,Weekday,Day
20231044,NSW,8,2023,,Wednesday,510,Morning,Single,No,No,No,60,Pedestrian,Female,70,No,No,No,65_to_74,Weekday,Night
20236025,Tas,8,2023,,Thursday,2055,Night,Single,No,No,No,80,Driver,Female,25,No,No,No,17_to_25,Weekday,Night
20234001,SA,8,2023,,Sunday,1908,Night,Multiple,No,No,No,50,Pedestrian,Male,28,No,No,No,26_to_39,Weekend,Night
20235021,WA,8,2023,,Thursday,2303,Late Night,Single,No,Yes,No,110,Driver,Male,23,No,No,No,17_to_25,Weekday,Night
20235006,WA,8,2023,,Saturday,900,Morning,Single,No,No,No,50,Driver,Male,45,No,No,No,40_to_64,Weekend,Day
20232151,Vic,8,2023,,Wednesday,10,Late Night,Multiple,No,No,No,100,Pedestrian,Male,58,No,No,No,40_to_64,Weekday,Night
20237011,NT,8,2023,,Thursday,1857,Evening,Multiple,No,No,No,80,Pedestrian,Male,48,No,No,No,40_to_64,Weekday,Night
20231268,NSW,7,2023,,Friday,1800,Evening,Multiple,No,No,No,70,Motorcycle rider,Male,14,No,No,No,0_to_16,Weekend,Night
20231244,NSW,7,2023,,Saturday,2000,Night,Multiple,No,No,No,60,Motorcycle rider,Male,22,No,No,No,17_to_25,Weekend,Night
20233060,Qld,7,2023,,Sunday,1800,Evening,Single,No,No,No,60,Passenger,Male,17,No,No,No,17_to_25,Weekend,Night
20235072,WA,7,2023,,Saturday,2,Late Night,Single,No,No,No,60,Driver,Male,19,No,No,No,17_to_25,Weekend,Night
20233022,Qld,7,2023,,Sunday,2300,Night,Single,No,No,No,70,Driver,Male,18,No,No,No,17_to_25,Weekend,Night
20234081,SA,7,2023,,Saturday,1800,Evening,Single,No,No,No,100,Motorcycle rider,Male,53,No,No,No,40_to_64,Weekend,Night
20231200,NSW,7,2023,,Saturday,205,Late Night,Single,No,No,No,50,Motorcycle rider,Male,29,No,No,No,26_to_39,Weekend,Night
20232185,Vic,7,2023,,Monday,2040,Night,Multiple,No,No,No,100,Passenger,Female,33,No,No,No,26_to_39,Weekday,Night
20231017,NSW,7,2023,,Thursday,430,Late Night,Multiple,No,No,Yes,110,Driver,Male,61,No,No,No,40_to_64,Weekday,Night
20235086,WA,7,2023,,Monday,1826,Evening,Single,No,No,No,110,Driver,Male,59,No,No,No,40_to_64,Weekday,Night
20232166,Vic,7,2023,,Sunday,2215,Night,Single,No,No,No,80,Passenger,Male,58,No,No,No,40_to_64,Weekend,Night
20231176,NSW,7,2023,,Sunday,1240,Noon,Multiple,No,No,No,100,Pedal cyclist,Female,17,No,No,No,17_to_25,Weekend,Day
20233011,Qld,7,2023,,Saturday,1500,Noon,Single,No,No,No,80,Driver,Male,19,No,No,No,17_to_25,Weekend,Day
20231025,NSW,7,2023,,Saturday,1220,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,24,No,No,No,17_to_25,Weekend,Day
20231089,NSW,7,2023,,Saturday,1330,Noon,Multiple,No,No,No,60,Motorcycle rider,Male,29,No,No,No,26_to_39,Weekend,Day
20232016,Vic,7,2023,,Friday,1955,Night,Multiple,No,No,No,100,Driver,Male,57,No,No,No,40_to_64,Weekend,Night
20231197,NSW,7,2023,,Saturday,1705,Evening,Single,No,No,No,80,Driver,Male,36,No,No,No,26_to_39,Weekend,Day
20231153,NSW,7,2023,,Saturday,1930,Night,Single,No,Yes,No,80,Passenger,Female,52,No,No,No,40_to_64,Weekend,Night
20235008,WA,7,2023,,Sunday,1224,Noon,Single,No,No,No,110,Driver,Male,58,No,No,No,40_to_64,Weekend,Day
20235099,WA,7,2023,,Sunday,1700,Noon,Single,No,No,No,80,Driver,Male,43,No,No,No,40_to_64,Weekend,Day
20231057,NSW,7,2023,,Sunday,1330,Noon,Single,No,No,No,110,Passenger,Male,58,No,No,No,40_to_64,Weekend,Day
20234087,SA,7,2023,,Saturday,1404,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,57,No,No,No,40_to_64,Weekend,Day
20234058,SA,7,2023,,Saturday,829,Morning,Single,No,Yes,No,80,Passenger,Male,44,No,No,No,40_to_64,Weekend,Day
20233015,Qld,7,2023,,Sunday,1100,Morning,Single,No,No,No,60,Driver,Male,73,No,No,No,65_to_74,Weekend,Day
20232145,Vic,7,2023,,Sunday,1110,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,71,No,No,No,65_to_74,Weekend,Day
20231018,NSW,7,2023,,Saturday,1250,Noon,Multiple,No,No,No,80,Driver,Female,76,No,No,No,75_or_older,Weekend,Day
20235012,WA,7,2023,,Saturday,1720,Evening,Single,No,No,No,70,Driver,Female,93,No,No,No,75_or_older,Weekend,Day
20231071,NSW,7,2023,,Sunday,1220,Noon,Single,No,No,No,50,Driver,Male,35,No,No,No,26_to_39,Weekend,Day
20235069,WA,7,2023,,Thursday,1055,Morning,Single,No,No,No,70,Driver,Male,79,No,No,No,75_or_older,Weekday,Day
20232082,Vic,7,2023,,Sunday,1900,Evening,Single,No,No,No,60,Driver,Male,65,No,No,No,65_to_74,Weekend,Night
20233104,Qld,7,2023,,Monday,1700,Noon,Single,No,No,No,100,Driver,Female,19,No,No,No,17_to_25,Weekday,Day
20233162,Qld,7,2023,,Monday,700,Morning,Multiple,No,No,Yes,100,Driver,Female,21,No,No,No,17_to_25,Weekday,Day
20233063,Qld,7,2023,,Tuesday,800,Morning,Single,No,No,No,40,Driver,Male,18,No,No,No,17_to_25,Weekday,Day
20231240,NSW,7,2023,,Monday,315,Late Night,Multiple,No,No,No,80,Driver,Male,82,No,No,No,75_or_older,Weekend,Night
20231207,NSW,7,2023,,Wednesday,840,Morning,Multiple,No,Yes,Yes,80,Driver,Female,18,No,No,No,17_to_25,Weekday,Day
20231216,NSW,7,2023,,Wednesday,1440,Noon,Single,No,No,No,60,Motorcycle rider,Male,20,No,No,No,17_to_25,Weekday,Day
20233003,Qld,7,2023,,Wednesday,1400,Noon,Multiple,No,No,No,80,Driver,Female,34,No,No,No,26_to_39,Weekday,Day
20231234,NSW,7,2023,,Monday,649,Morning,Multiple,No,No,No,100,Driver,Male,32,No,No,No,26_to_39,Weekday,Day
20234008,SA,7,2023,,Friday,821,Morning,Multiple,No,No,No,110,Driver,Female,30,No,No,No,26_to_39,Weekday,Day
20231174,NSW,7,2023,,Tuesday,1630,Noon,Single,No,No,No,50,Driver,Female,34,No,No,No,26_to_39,Weekday,Day
20233128,Qld,7,2023,,Wednesday,1500,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,26,No,No,No,26_to_39,Weekday,Day
20233178,Qld,7,2023,,Friday,1200,Noon,Single,No,No,No,100,Motorcycle rider,Male,35,No,No,No,26_to_39,Weekday,Day
20231130,NSW,7,2023,,Wednesday,945,Morning,Single,No,No,No,60,Driver,Male,38,No,No,No,26_to_39,Weekday,Day
20233180,Qld,7,2023,,Wednesday,1000,Morning,Multiple,No,No,No,100,Driver,Male,32,No,No,No,26_to_39,Weekday,Day
20233202,Qld,7,2023,,Monday,600,Morning,Single,No,No,No,110,Passenger,Female,29,No,No,No,26_to_39,Weekday,Day
20233192,Qld,7,2023,,Monday,1000,Morning,Single,No,No,No,80,Motorcycle rider,Male,40,No,No,No,40_to_64,Weekday,Day
20233050,Qld,7,2023,,Wednesday,1000,Morning,Multiple,No,No,No,100,Driver,Male,64,No,No,No,40_to_64,Weekday,Day
20233134,Qld,7,2023,,Friday,1300,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,51,No,No,No,40_to_64,Weekday,Day
20231193,NSW,7,2023,,Monday,600,Morning,Single,No,No,No,110,Driver,Male,47,No,No,No,40_to_64,Weekday,Day
20232087,Vic,7,2023,,Wednesday,1154,Noon,Multiple,No,No,Yes,100,Driver,Male,43,No,No,No,40_to_64,Weekday,Day
20233042,Qld,7,2023,,Friday,1600,Noon,Single,No,No,No,50,Motorcycle rider,Male,52,No,No,No,40_to_64,Weekday,Day
20231149,NSW,7,2023,,Sunday,2015,Night,Single,No,No,No,50,Driver,Male,35,No,No,No,26_to_39,Weekend,Night
20234045,SA,7,2023,,Monday,1614,Noon,Multiple,No,No,No,90,Motorcycle rider,Male,43,No,No,No,40_to_64,Weekday,Day
20235081,WA,7,2023,,Tuesday,1758,Evening,Single,No,Yes,No,100,Pedestrian,Female,53,No,No,No,40_to_64,Weekday,Day
20232058,Vic,7,2023,,Wednesday,1230,Noon,Multiple,No,No,No,100,Driver,Male,60,No,No,No,40_to_64,Weekday,Day
20231083,NSW,7,2023,,Friday,1450,Noon,Multiple,No,No,Yes,110,Driver,Male,62,No,No,No,40_to_64,Weekday,Day
20233065,Qld,7,2023,,Tuesday,700,Morning,Multiple,No,Yes,No,100,Driver,Male,47,No,No,No,40_to_64,Weekday,Day
20233171,Qld,7,2023,,Tuesday,600,Morning,Multiple,No,Yes,No,100,Driver,Male,45,No,No,No,40_to_64,Weekday,Day
20231154,NSW,7,2023,,Wednesday,1327,Noon,Multiple,No,No,No,60,Passenger,Female,61,No,No,No,40_to_64,Weekday,Day
20232044,Vic,7,2023,,Wednesday,1403,Noon,Multiple,No,No,No,100,Driver,Female,60,No,No,No,40_to_64,Weekday,Day
20232205,Vic,7,2023,,Monday,1734,Evening,Multiple,No,No,No,60,Pedal cyclist,Male,57,No,No,No,40_to_64,Weekday,Day
20234063,SA,7,2023,,Tuesday,1445,Noon,Single,No,No,No,50,Pedal cyclist,Male,67,No,No,No,65_to_74,Weekday,Day
20231028,NSW,7,2023,,Wednesday,1300,Noon,Single,No,No,No,60,Driver,Male,66,No,No,No,65_to_74,Weekday,Day
20231069,NSW,7,2023,,Thursday,107,Late Night,Single,No,No,No,100,Motorcycle rider,Male,20,No,No,No,17_to_25,Weekday,Night
20231027,NSW,7,2023,,Wednesday,1630,Noon,Multiple,No,No,Yes,110,Driver,Male,74,No,No,No,65_to_74,Weekday,Day
20235025,WA,7,2023,,Thursday,938,Morning,Single,No,No,No,100,Driver,Male,70,No,No,No,65_to_74,Weekday,Day
20233005,Qld,7,2023,,Wednesday,1800,Evening,Single,No,No,No,100,Driver,Male,24,No,No,No,17_to_25,Weekday,Night
20233117,Qld,7,2023,,Friday,300,Late Night,Multiple,No,No,No,110,Passenger,Female,25,No,No,No,17_to_25,Weekday,Night
20232147,Vic,7,2023,,Thursday,2145,Night,Multiple,No,No,No,80,Driver,Male,17,No,No,No,17_to_25,Weekday,Night
20233147,Qld,7,2023,,Friday,0,Late Night,Multiple,No,No,No,60,Passenger,Female,18,No,No,No,17_to_25,Weekday,Night
20235016,WA,7,2023,,Sunday,1200,Noon,Single,No,No,No,110,Driver,Male,26,No,No,No,26_to_39,Weekend,Day
20234090,SA,7,2023,,Monday,1432,Noon,Multiple,No,No,No,60,Driver,Male,68,No,No,No,65_to_74,Weekday,Day
20233103,Qld,7,2023,,Friday,1000,Morning,Multiple,No,No,No,100,Driver,Male,73,No,No,No,65_to_74,Weekday,Day
20233059,Qld,7,2023,,Tuesday,1800,Evening,Single,No,No,No,80,Motorcycle rider,Male,39,No,No,No,26_to_39,Weekday,Night
20233117,Qld,7,2023,,Friday,300,Late Night,Multiple,No,No,No,110,Driver,Female,38,No,No,No,26_to_39,Weekday,Night
20233136,Qld,7,2023,,Tuesday,1700,Noon,Single,No,Yes,No,100,Driver,Male,77,No,No,No,75_or_older,Weekday,Day
20231239,NSW,7,2023,,Friday,540,Morning,Multiple,No,No,No,70,Pedal cyclist,Male,26,No,No,No,26_to_39,Weekday,Night
20231034,NSW,7,2023,,Friday,1430,Noon,Single,No,No,No,50,Passenger,Male,91,No,No,No,75_or_older,Weekday,Day
20231160,NSW,7,2023,,Tuesday,1940,Night,Single,No,No,No,50,Pedal cyclist,Male,59,No,No,No,40_to_64,Weekday,Night
20231030,NSW,7,2023,,Thursday,1545,Noon,Single,No,No,No,50,Driver,Male,88,No,No,No,75_or_older,Weekday,Day
20232117,Vic,7,2023,,Monday,1210,Noon,Multiple,No,No,No,80,Driver,Female,84,No,No,No,75_or_older,Weekday,Day
20233085,Qld,7,2023,,Friday,1500,Noon,Single,No,No,No,80,Driver,Male,30,No,No,No,26_to_39,Weekday,Day
20233007,Qld,7,2023,,Monday,1800,Evening,Single,No,No,No,100,Driver,Male,52,No,No,No,40_to_64,Weekday,Night
20234025,SA,7,2023,,Thursday,2334,Late Night,Single,No,No,No,80,Driver,Male,52,No,No,No,40_to_64,Weekday,Night
20231186,NSW,7,2023,,Tuesday,1700,Noon,Multiple,No,No,No,100,Driver,Male,23,No,No,No,17_to_25,Weekday,Day
20233133,Qld,7,2023,,Tuesday,2100,Night,Single,No,No,No,80,Passenger,Male,50,No,No,No,40_to_64,Weekday,Night
20236014,Tas,7,2023,,Sunday,2042,Night,Single,No,No,No,100,Pedestrian,Male,16,No,No,No,0_to_16,Weekend,Night
20231212,NSW,7,2023,,Saturday,230,Late Night,Single,No,No,Yes,60,Pedestrian,Male,24,No,No,No,17_to_25,Weekend,Night
20237007,NT,7,2023,,Friday,2100,Night,Single,No,No,No,100,Pedestrian,Male,31,No,No,No,26_to_39,Weekend,Night
20231117,NSW,7,2023,,Sunday,1325,Noon,Single,No,No,No,50,Pedestrian,Male,5,No,No,No,0_to_16,Weekend,Day
20232096,Vic,7,2023,,Saturday,2013,Night,Single,No,No,No,60,Pedestrian,Male,57,No,No,No,40_to_64,Weekend,Night
20231036,NSW,7,2023,,Wednesday,1858,Evening,Single,No,No,No,100,Driver,Male,66,No,No,No,65_to_74,Weekday,Night
20233117,Qld,7,2023,,Friday,300,Late Night,Multiple,No,No,No,110,Driver,Male,65,No,No,No,65_to_74,Weekday,Night
20233106,Qld,7,2023,,Sunday,1400,Noon,Single,No,No,No,60,Pedestrian,Male,79,No,No,No,75_or_older,Weekend,Day
20232174,Vic,7,2023,,Wednesday,2109,Night,Single,No,No,No,60,Pedestrian,Female,9,No,No,No,0_to_16,Weekday,Night
20231122,NSW,7,2023,,Tuesday,902,Morning,Single,No,No,No,50,Pedestrian,Female,68,No,No,No,65_to_74,Weekday,Day
20231053,NSW,7,2023,,Wednesday,940,Morning,Single,No,No,No,60,Pedestrian,Male,83,No,No,No,75_or_older,Weekday,Day
20232052,Vic,7,2023,,Tuesday,900,Morning,Single,No,Yes,No,60,Pedestrian,Male,76,No,No,No,75_or_older,Weekday,Day
20232112,Vic,7,2023,,Monday,1812,Evening,Single,No,No,No,60,Pedestrian,Female,69,No,No,No,65_to_74,Weekday,Night
20232157,Vic,7,2023,,Tuesday,1940,Night,Single,No,No,No,50,Pedestrian,Male,87,No,No,No,75_or_older,Weekday,Night
20235061,WA,7,2023,,Wednesday,530,Morning,Multiple,No,No,No,80,Driver,Male,48,No,No,No,40_to_64,Weekday,Night
20232086,Vic,7,2023,,Saturday,2059,Night,Multiple,No,No,Yes,100,Pedestrian,Male,43,No,No,No,40_to_64,Weekend,Night
20231067,NSW,7,2023,,Saturday,1945,Night,Multiple,No,No,No,60,Pedestrian,Female,68,No,No,No,65_to_74,Weekend,Night
20234059,SA,7,2023,,Friday,1535,Noon,Multiple,Yes,No,No,50,Pedestrian,Male,28,No,No,No,26_to_39,Weekday,Day
20233194,Qld,6,2023,,Saturday,1800,Evening,Single,No,No,No,60,Driver,Male,24,No,No,No,17_to_25,Weekend,Night
20233193,Qld,6,2023,,Monday,300,Late Night,Single,No,No,No,100,Driver,Male,19,No,No,No,17_to_25,Weekend,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Male,21,No,No,No,17_to_25,Weekend,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Male,22,No,No,No,17_to_25,Weekend,Night
20236006,Tas,6,2023,,Sunday,1930,Night,Multiple,No,No,No,110,Driver,Male,18,No,No,No,17_to_25,Weekend,Night
20231138,NSW,6,2023,,Sunday,59,Late Night,Single,No,No,No,50,Driver,Male,17,No,No,No,17_to_25,Weekend,Night
20235068,WA,6,2023,,Friday,917,Morning,Single,No,No,No,100,Driver,Male,20,No,No,No,17_to_25,Weekday,Day
20231156,NSW,6,2023,,Saturday,1910,Night,Single,No,No,No,50,Motorcycle rider,Male,31,No,No,No,26_to_39,Weekend,Night
20235087,WA,6,2023,,Wednesday,2220,Night,Single,No,No,No,60,Pedestrian,Female,39,No,No,No,26_to_39,Weekday,Night
20233047,Qld,6,2023,,Wednesday,2300,Night,Multiple,No,No,No,60,Motorcycle rider,Male,34,No,No,No,26_to_39,Weekday,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Male,35,No,No,No,26_to_39,Weekend,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Male,29,No,No,No,26_to_39,Weekend,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Female,30,No,No,No,26_to_39,Weekend,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Female,29,No,No,No,26_to_39,Weekend,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Male,29,No,No,No,26_to_39,Weekend,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Female,26,No,No,No,26_to_39,Weekend,Night
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Female,33,No,No,No,26_to_39,Weekend,Night
20233118,Qld,6,2023,,Friday,2300,Night,Multiple,No,No,No,80,Motorcycle rider,Male,36,No,No,No,26_to_39,Weekend,Night
20232203,Vic,6,2023,,Monday,1920,Night,Multiple,No,No,No,60,Driver,Female,77,No,No,No,75_or_older,Weekday,Night
20235029,WA,6,2023,,Tuesday,513,Morning,Single,No,Yes,No,110,Driver,Male,33,No,No,No,26_to_39,Weekday,Night
20234078,SA,6,2023,,Wednesday,325,Late Night,Single,No,No,No,60,Driver,Female,45,No,No,No,40_to_64,Weekday,Night
20233089,Qld,6,2023,,Saturday,1400,Noon,Multiple,No,No,No,100,Passenger,Female,15,No,No,No,0_to_16,Weekend,Day
20233199,Qld,6,2023,,Saturday,1300,Noon,Multiple,No,No,No,40,Motorcycle rider,Male,22,No,No,No,17_to_25,Weekend,Day
20233032,Qld,6,2023,,Sunday,1500,Noon,Multiple,No,No,No,100,Motorcycle rider,Male,24,No,No,No,17_to_25,Weekend,Day
20235005,WA,6,2023,,Saturday,1555,Noon,Single,No,No,No,70,Motorcycle rider,Male,35,No,No,No,26_to_39,Weekend,Day
20231165,NSW,6,2023,,Sunday,836,Morning,Single,No,No,No,100,Passenger,Male,33,No,No,No,26_to_39,Weekend,Day
20236015,Tas,6,2023,,Saturday,839,Morning,Multiple,No,No,No,80,Driver,Female,26,No,No,No,26_to_39,Weekend,Day
20231110,NSW,6,2023,,Saturday,548,Morning,Multiple,No,No,Yes,60,Driver,Male,44,No,No,No,40_to_64,Weekend,Night
20237002,NT,6,2023,,Saturday,1315,Noon,Single,No,No,No,110,Driver,Female,27,No,No,No,26_to_39,Weekend,Day
20232161,Vic,6,2023,,Saturday,945,Morning,Single,No,No,No,100,Driver,Female,28,No,No,No,26_to_39,Weekend,Day
20231049,NSW,6,2023,,Saturday,1613,Noon,Multiple,No,No,No,80,Motorcycle rider,Male,52,No,No,No,40_to_64,Weekend,Day
20231147,NSW,6,2023,,Saturday,1425,Noon,Multiple,No,No,No,50,Motorcycle rider,Male,54,No,No,No,40_to_64,Weekend,Day
20231144,NSW,6,2023,,Sunday,2330,Late Night,Single,Yes,No,No,80,Passenger,Female,52,No,No,No,40_to_64,Weekend,Night
20233056,Qld,6,2023,,Monday,500,Late Night,Single,Yes,No,No,100,Driver,Male,43,No,No,No,40_to_64,Weekend,Night
20231230,NSW,6,2023,,Sunday,710,Morning,Single,No,No,No,110,Pedal cyclist,Male,42,No,No,No,40_to_64,Weekend,Day
20231161,NSW,6,2023,,Sunday,1455,Noon,Multiple,No,No,No,90,Driver,Male,66,No,No,No,65_to_74,Weekend,Day
20233034,Qld,6,2023,,Sunday,1100,Morning,Multiple,No,No,No,60,Driver,Male,79,No,No,No,75_or_older,Weekend,Day
20231015,NSW,6,2023,,Saturday,1553,Noon,Multiple,No,No,No,70,Passenger,Male,84,No,No,No,75_or_older,Weekend,Day
20235101,WA,6,2023,,Saturday,700,Morning,Single,No,No,No,110,Driver,Male,75,No,No,No,75_or_older,Weekend,Day
20231037,NSW,6,2023,,Saturday,830,Morning,Single,No,No,No,60,Driver,Male,78,No,No,No,75_or_older,Weekend,Day
20232029,Vic,6,2023,,Wednesday,819,Morning,Multiple,No,No,Yes,110,Passenger,Female,15,No,No,No,0_to_16,Weekday,Day
20231090,NSW,6,2023,,Friday,608,Morning,Multiple,No,No,No,80,Driver,Male,19,No,No,No,17_to_25,Weekday,Day
20233093,Qld,6,2023,,Friday,1500,Noon,Single,No,No,No,60,Motorcycle rider,Female,26,No,No,No,26_to_39,Weekday,Day
20235079,WA,6,2023,,Thursday,1608,Noon,Single,No,No,No,100,Driver,Male,33,No,No,No,26_to_39,Weekday,Day
20231019,NSW,6,2023,,Friday,1515,Noon,Single,No,No,No,80,Driver,Male,29,No,No,No,26_to_39,Weekday,Day
20233155,Qld,6,2023,,Friday,1700,Noon,Multiple,No,Yes,No,100,Motorcycle rider,Male,33,No,No,No,26_to_39,Weekday,Day
20235105,WA,6,2023,,Wednesday,1200,Noon,Multiple,No,No,Yes,110,Driver,Male,32,No,No,No,26_to_39,Weekday,Day
20231023,NSW,6,2023,,Wednesday,1744,Evening,Single,No,No,No,80,Driver,Male,48,No,No,No,40_to_64,Weekday,Day
20231026,NSW,6,2023,,Thursday,1530,Noon,Multiple,No,No,No,100,Driver,Female,44,No,No,No,40_to_64,Weekday,Day
20233110,Qld,6,2023,,Tuesday,1500,Noon,Single,No,No,No,100,Motorcycle rider,Male,43,No,No,No,40_to_64,Weekday,Day
20231128,NSW,6,2023,,Tuesday,1737,Evening,Single,No,No,No,100,Driver,Male,54,No,No,No,40_to_64,Weekday,Day
20232108,Vic,6,2023,,Thursday,709,Morning,Single,No,No,No,100,Driver,Male,55,No,No,No,40_to_64,Weekday,Day
